Time [s],Packet,Type,Identifier,Control,Data,CRC,ACK
5.024696625000000,26728,DATA,0x090,0x8,0x32 0x00 0x00 0x00 0x4B 0x00 0x00 0x00,0x6EF8,ACK
5.024819750000000,26729,DATA,0x090,0x8,0xEA 0x0E 0x66 0xCC 0x66 0xCC 0x55 0xAA,0x162D,ACK
5.024933000000000,26730,DATA,0x090,0x8,0x55 0xAA 0x01 0x10 0x0E 0x00 0x05 0x00,0x3C63,ACK
5.025057250000000,26731,DATA,0x090,0x8,0x00 0x00 0x2F 0x00 0x00 0x00 0x4B 0x00,0x068E,ACK
5.025180500000000,26732,DATA,0x090,0x8,0x00 0x00 0xEB 0x0E 0x66 0xCC 0x66 0xCC,0x0D1F,ACK
5.026087875000000,26733,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.026204125000000,26734,DATA,0x090,0x8,0x02 0x00 0x00 0x00 0x2D 0x00 0x00 0x00,0x2282,ACK
5.026328375000000,26735,DATA,0x090,0x6,0x4B 0x00 0x00 0x00 0xEC 0x0E,0x0059,ACK
5.026458625000000,26736,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.027725125000000,26737,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.027841375000000,26738,DATA,0x090,0x8,0xFD 0xFF 0xFF 0xFF 0x2A 0x00 0x00 0x00,0x41F8,ACK
5.027966625000000,26739,DATA,0x090,0x6,0x4A 0x00 0x00 0x00 0xED 0x0E,0x5A53,ACK
5.028074875000000,26740,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.029380375000000,26741,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.029496625000000,26742,DATA,0x090,0x8,0xFA 0xFF 0xFF 0xFF 0x2A 0x00 0x00 0x00,0x6F5A,ACK
5.029618875000000,26743,DATA,0x090,0x6,0x49 0x00 0x00 0x00 0xEE 0x0E,0x71D4,ACK
5.029727000000000,26744,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.031061625000000,26745,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.031177875000000,26746,DATA,0x090,0x8,0xF6 0xFF 0xFF 0xFF 0x2B 0x00 0x00 0x00,0x471F,ACK
5.031299000000000,26747,DATA,0x090,0x6,0x47 0x00 0x00 0x00 0xEF 0x0E,0x45E3,ACK
5.031406250000000,26748,DATA,0x090,0x4,0x66 0xCC 0x66 0xCC,0x5148,ACK
5.032547750000000,26749,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x02 0x10 0x78 0x00,0x113D,ACK
5.032665000000000,26750,DATA,0x090,0x8,0x18 0x10 0xD9 0x5C 0xEF 0x2F 0xC3 0x3F,0x5A2A,ACK
5.032781250000000,26751,DATA,0x090,0x8,0x2F 0xF5 0xA3 0x01 0xA4 0x0A 0xED 0x3F,0x194C,ACK
5.032905500000000,26752,DATA,0x090,0x8,0x96 0x83 0x0E 0x43 0xE8 0x3E 0x72 0x3A,0x574B,ACK
5.033021625000000,26753,DATA,0x090,0x8,0x48 0xF7 0xC8 0x3C 0xB7 0xA5 0x81 0xBF,0x16CD,ACK
5.033138875000000,26754,DATA,0x090,0x8,0xD8 0x5E 0x3A 0x39 0x9F 0x87 0x14 0x3C,0x1D84,ACK
5.033259125000000,26755,DATA,0x090,0x8,0xD4 0x4A 0x52 0x3C 0x0B 0xA5 0x74 0x43,0x593D,ACK
5.033372375000000,26756,DATA,0x090,0x8,0x4C 0x38 0x5A 0x3F 0xFC 0x7A 0xBA 0xBB,0x6A3E,ACK
5.033487625000000,26757,DATA,0x090,0x8,0x97 0xED 0x43 0x3C 0xDB 0xCE 0x05 0xBF,0x13BB,ACK
5.033609875000000,26758,DATA,0x090,0x8,0x6C 0xA6 0x31 0xBD 0x92 0x14 0x04 0x3E,0x4FE7,ACK
5.033725000000000,26759,DATA,0x090,0x8,0xD0 0xDD 0xDE 0xBB 0x00 0x00 0x00 0x00,0x4D35,ACK
5.033843250000000,26760,DATA,0x090,0x8,0x00 0x00 0x00 0x00 0xCE 0x0F 0x32 0x3C,0x4C17,ACK
5.033972500000000,26761,DATA,0x090,0x8,0x78 0xE9 0xC7 0xB3 0x11 0xC0 0x29 0x38,0x3CCC,ACK
5.034085750000000,26762,DATA,0x090,0x8,0xB3 0x6C 0x96 0xB6 0xD5 0x00 0x97 0x01,0x6897,ACK
5.034200000000000,26763,DATA,0x090,0x8,0x7B 0x04 0x36 0x00 0x36 0x00 0x25 0x00,0x4CBB,ACK
5.034325250000000,26764,DATA,0x090,0x8,0x00 0x00 0x00 0x00 0x00 0x00 0x7E 0x02,0x70D9,ACK
5.034449500000000,26765,DATA,0x090,0x8,0x66 0xCC 0x66 0xCC 0x55 0xAA 0x55 0xAA,0x03E5,ACK
5.034563625000000,26766,DATA,0x090,0x8,0x01 0x10 0x0E 0x00 0xF5 0xFF 0xFF 0xFF,0x6264,ACK
5.034691875000000,26767,DATA,0x090,0x8,0x2B 0x00 0x00 0x00 0x46 0x00 0x00 0x00,0x03F3,ACK
5.034817125000000,26768,DATA,0x090,0x8,0xF0 0x0E 0x66 0xCC 0x66 0xCC 0x55 0xAA,0x10AE,ACK
5.034930375000000,26769,DATA,0x090,0x8,0x55 0xAA 0x01 0x10 0x0E 0x00 0xF3 0xFF,0x51B6,ACK
5.035054625000000,26770,DATA,0x090,0x8,0xFF 0xFF 0x2C 0x00 0x00 0x00 0x44 0x00,0x3E20,ACK
5.035178875000000,26771,DATA,0x090,0x8,0x00 0x00 0xF1 0x0E 0x66 0xCC 0x66 0xCC,0x6C4C,ACK
5.035398125000000,26772,DATA,0x108,0x8,0x55 0xAA 0x55 0xAA 0x09 0x10 0xB8 0x00,0x5AD4,ACK
5.035513250000000,26773,DATA,0x108,0x8,0x44 0x4A 0x49 0x01 0x18 0x42 0x18 0x42,0x2D17,ACK
5.035626500000000,26774,DATA,0x108,0x8,0x18 0x42 0x18 0x42 0x00 0x00 0x00 0x00,0x6D74,ACK
5.035754750000000,26775,DATA,0x108,0x8,0x00 0x00 0x64 0x00 0x00 0x00 0x00 0x00,0x2E47,ACK
5.035879000000000,26776,DATA,0x108,0x8,0x17 0xFC 0xE9 0x03 0xE9 0x03 0x00 0x00,0x73CC,ACK
5.035999250000000,26777,DATA,0x108,0x8,0xEB 0x01 0xE9 0x03 0x17 0xFC 0x17 0xFC,0x2B37,ACK
5.036123500000000,26778,DATA,0x090,0x8,0x55 0xAA 0x55 0xAA 0x01 0x10 0x0E 0x00,0x677F,ACK
5.036239750000000,26779,DATA,0x090,0x8,0xEE 0xFF 0xFF 0xFF 0x2C 0x00 0x00 0x00,0x728D,ACK
5.036360875000000,26780,DATA,0x090,0x8,0x3E 0x00 0x00 0x00 0xF2 0x0E 0x66 0xCC,0x0CE2,ACK
